coupleid,time,isdhappy1,isdhappy2,isdhappy3,isphappy1,isphappy2,isphappy3,isddepr1,isddepr2,isddepr3,ispdepr1,ispdepr2,ispdepr3,isdanx1r,isdanx2,isdanx3,ispanx1r,ispanx2,ispanx3,isdanger1,isdanger2,isdanger3,ispanger1,ispanger2,ispanger3
61,8,4,4,4,5,3,3,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,2,2,1
61,9,4,4,4,5,1,4,1,1,1,1,1,2,1,1,1,4,2,1,1,1,1,1,3,2
61,10,4,4,4,5,3,4,1,1,1,2,1,1,2,1,1,3,2,1,1,1,1,2,1,1
61,11,4,4,4,3,2,1,1,1,1,1,1,3,2,1,1,4,1,1,1,1,1,3,3,3
61,12,4,4,4,4,2,2,1,1,1,2,2,2,2,1,1,4,2,1,1,1,1,3,3,2
61,13,4,4,4,3,2,2,1,1,1,3,2,2,2,1,1,4,1,1,1,1,1,2,2,2
62,0,4,5,2,3,4,4,1,2,1,3,4,3,1,5,1,3,2,3,1,1,1,2,3,3
62,1,5,5,3,4,3,3,1,1,1,2,1,1,2,2,2,1,5,3,1,1,1,1,1,1
62,2,5,5,3,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
62,3,5,4,2,5,5,5,2,1,1,1,1,1,2,1,1,5,1,2,2,1,1,1,1,1
62,4,5,5,4,4,5,4,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
62,5,3,4,2,5,5,5,1,1,1,1,1,1,2,1,1,5,1,1,2,1,2,1,1,1
62,6,5,5,4,5,5,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,2,1
62,7,3,2,1,4,4,4,2,3,3,1,1,1,3,1,1,2,1,2,4,1,5,1,1,1
62,8,5,3,2,5,5,5,1,1,1,1,1,1,2,1,1,5,1,1,1,1,3,1,1,1
62,9,3,4,2,4,4,4,1,1,1,1,1,3,2,1,1,4,1,1,4,1,4,1,1,1
62,10,4,3,1,3,3,5,1,1,1,1,2,1,5,2,1,4,5,3,5,3,3,3,2,4
62,11,5,5,2,5,2,4,1,1,1,1,1,1,5,1,1,2,1,1,1,1,1,4,1,3
62,12,5,2,4,4,3,5,2,2,2,1,1,1,1,2,1,4,1,1,2,1,1,1,1,1
62,13,5,5,4,5,4,3,1,1,1,1,1,1,1,1,4,5,1,1,1,1,1,1,1,1
62,14,5,5,3,5,2,4,1,1,1,1,1,1,1,1,4,5,1,1,1,1,1,1,1,1
64,0,5,5,5,5,4,5,1,1,1,1,2,2,1,1,1,2,2,3,1,1,1,4,2,4
64,1,3,5,5,5,3,4,1,1,1,1,5,1,2,1,1,1,3,3,1,1,1,2,3,4
64,2,2,2,2,5,5,4,3,2,2,1,1,1,4,2,2,4,5,3,2,2,2,3,2,3
64,3,5,5,5,NA,NA,NA,1,1,1,NA,NA,NA,1,1,1,NA,NA,NA,1,1,1,NA,NA,NA
64,4,5,5,5,5,4,5,1,1,1,1,4,1,1,1,1,2,2,1,1,1,1,4,2,3
64,5,5,4,3,5,3,2,1,2,1,4,2,2,3,1,3,2,3,2,2,2,1,4,3,2
64,6,5,4,5,5,1,1,1,1,1,1,2,3,1,1,1,4,1,3,1,1,1,2,4,2
64,7,5,5,5,5,2,2,1,1,1,1,1,5,1,1,1,3,2,3,1,1,1,2,3,2
64,8,NA,NA,NA,5,2,5,NA,NA,NA,1,1,2,NA,NA,NA,3,1,2,NA,NA,NA,1,1,3
64,9,5,5,5,5,3,4,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,1
64,10,5,5,5,5,1,1,1,1,1,5,5,1,1,1,1,5,2,2,1,1,1,5,5,3
64,11,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1
64,12,5,5,5,5,2,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,3
64,13,NA,NA,NA,5,5,5,NA,NA,NA,1,1,5,NA,NA,NA,1,1,1,NA,NA,NA,1,1,5
65,0,NA,NA,NA,4,4,4,NA,NA,NA,4,4,4,NA,NA,NA,2,4,4,NA,NA,NA,4,4,4
65,1,1,4,5,4,4,5,2,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1
65,2,5,5,5,2,3,3,1,1,2,1,1,1,1,1,2,3,2,1,1,1,2,1,2,1
65,3,5,4,5,2,2,3,1,1,2,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1
65,4,3,2,3,3,3,4,1,3,1,1,1,1,4,1,3,5,1,1,2,2,2,4,1,1
65,5,5,3,3,3,3,2,1,1,2,2,2,2,3,5,3,3,3,2,3,1,5,4,3,3
65,6,5,5,4,4,4,4,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1
65,7,5,5,5,4,4,4,1,2,2,1,1,1,1,3,1,1,1,1,1,2,1,1,1,1
65,8,5,3,3,4,4,1,1,5,3,1,1,1,3,4,2,2,1,1,1,5,5,1,3,1
65,9,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65,10,5,4,4,5,4,4,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1
65,11,5,4,5,3,3,3,1,1,1,3,2,3,2,1,1,3,2,1,1,1,1,2,4,4
65,12,5,5,4,5,4,4,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2
65,13,5,4,5,3,3,3,1,1,1,1,1,1,2,1,1,3,1,1,2,2,1,1,1,1
65,14,5,4,5,4,4,4,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1
66,0,5,5,4,NA,NA,NA,1,1,2,NA,NA,NA,1,1,1,NA,NA,NA,1,1,1,NA,NA,NA
66,1,4,4,4,1,1,1,2,1,2,1,1,1,2,1,2,5,1,1,1,1,1,1,1,1
66,2,2,3,3,2,2,2,1,1,2,1,1,1,3,2,1,4,1,1,1,1,1,1,1,1
66,3,5,4,3,3,5,4,2,1,1,1,1,1,3,1,1,2,2,1,1,1,1,1,1,1
66,4,4,5,4,4,4,4,2,1,2,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1
66,5,NA,NA,NA,4,5,4,NA,NA,NA,2,1,2,NA,NA,NA,1,5,1,NA,NA,NA,1,2,1
66,6,4,5,4,NA,NA,NA,2,2,1,NA,NA,NA,2,2,2,NA,NA,NA,1,1,1,NA,NA,NA
66,7,3,4,4,3,4,5,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
66,8,4,5,4,3,5,5,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
66,9,4,5,5,4,5,4,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
66,10,4,5,4,3,4,3,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1
66,11,5,5,4,4,4,5,2,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1
66,12,5,5,4,NA,NA,NA,1,1,1,NA,NA,NA,1,1,1,NA,NA,NA,1,1,1,NA,NA,NA
67,0,5,4,5,4,5,3,1,1,1,2,2,2,3,1,1,1,4,3,1,1,1,1,1,2
67,1,5,5,5,5,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67,2,5,4,4,2,2,3,1,1,2,2,3,4,2,2,2,5,5,5,1,1,1,2,5,3
67,3,4,5,4,2,2,2,1,1,1,2,2,3,2,1,2,2,2,3,1,1,2,2,5,4
67,4,5,4,4,1,1,1,1,1,1,4,4,5,2,1,1,5,5,5,1,1,1,5,5,5
67,5,NA,NA,NA,4,4,4,NA,NA,NA,2,1,1,NA,NA,NA,2,4,3,NA,NA,NA,1,4,1
67,6,5,5,5,1,3,3,2,1,1,5,3,2,2,2,2,5,2,2,1,2,1,5,4,4
67,7,4,4,4,1,1,1,2,2,2,2,5,5,2,4,2,4,2,5,2,2,2,1,5,5
67,8,5,5,4,4,4,4,2,2,2,2,1,2,2,2,2,3,1,3,2,1,2,2,2,2
67,9,3,3,3,1,1,1,2,3,3,5,5,5,3,3,3,4,5,5,3,3,3,5,5,5
67,10,4,5,4,2,2,3,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2
67,11,4,4,4,3,2,2,2,2,2,2,1,3,2,2,1,5,4,5,2,2,2,1,4,2
67,12,5,4,4,3,2,2,2,2,2,1,2,2,2,2,1,4,5,5,4,2,2,1,5,1
68,0,NA,NA,NA,5,5,5,NA,NA,NA,1,1,1,NA,NA,NA,1,1,1,NA,NA,NA,1,1,1
68,1,3,2,2,5,4,5,4,4,5,2,1,1,3,2,3,3,1,3,5,5,5,2,3,1
68,2,3,2,2,NA,NA,NA,3,3,3,NA,NA,NA,3,3,4,NA,NA,NA,2,3,2,NA,NA,NA
68,3,4,4,3,NA,NA,NA,2,3,2,NA,NA,NA,3,3,2,NA,NA,NA,1,1,1,NA,NA,NA
68,4,3,2,2,5,3,5,2,3,3,2,2,3,4,2,2,3,2,4,3,3,3,3,4,3
68,5,4,4,3,5,3,5,2,3,2,1,1,2,3,2,2,3,1,4,3,3,3,1,4,2
68,6,3,3,3,2,2,2,2,3,2,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4
68,7,NA,NA,NA,4,3,4,NA,NA,NA,2,2,2,NA,NA,NA,3,2,3,NA,NA,NA,2,4,3
68,8,3,2,3,5,5,5,3,3,3,2,1,2,3,3,3,1,3,3,2,3,2,2,3,4
68,9,4,4,4,5,3,4,2,2,2,1,2,3,2,1,1,3,4,3,1,1,2,5,2,3
68,10,2,2,2,5,3,3,2,3,3,2,4,4,3,2,2,3,4,4,3,3,3,4,4,4
68,11,3,3,2,5,5,5,2,2,2,1,1,1,3,2,2,3,3,3,2,2,2,1,1,1
68,12,NA,NA,NA,5,5,5,NA,NA,NA,3,2,4,NA,NA,NA,3,3,4,NA,NA,NA,5,5,5
69,0,5,4,4,5,1,5,1,2,2,1,1,1,4,2,1,4,2,1,1,2,2,1,1,1
69,1,4,4,4,5,5,5,1,2,1,1,1,1,3,2,1,1,1,3,1,2,1,1,1,1
69,2,5,4,4,5,5,5,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1
69,3,4,3,3,5,4,5,2,1,2,1,1,1,4,1,3,2,1,1,2,2,2,1,1,1
69,4,4,4,4,5,5,5,1,1,1,1,1,1,3,2,1,2,1,1,1,2,1,1,1,1
69,5,2,4,3,5,5,5,2,2,2,1,1,1,4,2,4,2,1,1,2,2,2,1,1,1
69,6,2,3,5,5,5,5,4,4,4,1,1,1,5,1,2,3,1,2,3,5,4,1,2,1
69,7,5,4,4,5,5,5,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1
69,8,5,4,4,5,5,5,1,2,2,1,1,1,3,1,2,1,1,1,2,2,2,1,1,1
69,9,4,4,4,5,5,5,2,2,1,1,1,1,5,2,2,1,1,1,1,2,1,1,1,1
69,10,5,4,4,5,5,5,1,1,1,1,1,1,4,2,1,2,1,1,1,1,1,1,1,1
69,11,5,4,4,5,5,5,1,1,1,1,1,1,5,2,2,4,1,1,1,1,1,1,1,1
70,0,5,5,4,5,5,5,2,4,4,1,1,1,1,3,3,1,1,3,2,2,2,1,1,1
70,1,4,5,4,5,5,5,1,1,2,1,1,1,1,1,4,1,1,3,1,3,1,1,2,1
70,2,1,2,1,NA,NA,NA,3,3,1,NA,NA,NA,4,2,2,NA,NA,NA,2,2,1,NA,NA,NA
70,3,4,5,5,5,5,5,3,3,3,1,1,1,3,2,5,1,1,1,4,4,2,1,1,1
70,4,3,3,2,5,5,5,2,3,2,1,1,1,4,2,3,1,1,1,3,4,3,1,1,1
70,5,4,4,4,5,4,5,2,4,2,1,1,1,2,3,5,2,1,2,2,3,1,1,1,1
70,6,3,3,4,5,3,5,1,2,2,1,1,2,2,2,2,3,5,5,2,3,3,1,3,1
70,7,4,4,3,5,5,5,3,5,4,1,2,1,1,3,3,1,1,3,2,1,2,1,2,1
70,8,5,3,2,5,5,5,3,3,2,1,1,1,1,3,3,1,1,3,2,3,2,1,1,1
70,9,4,3,4,5,5,5,3,3,3,1,2,5,2,5,2,1,1,5,4,4,5,1,5,1
70,10,3,3,4,5,5,4,3,2,2,1,3,1,2,3,3,1,1,3,2,5,3,1,1,1
70,11,NA,NA,NA,5,5,5,NA,NA,NA,1,2,1,NA,NA,NA,1,1,3,NA,NA,NA,1,1,1
70,12,3,2,4,5,5,5,5,4,3,1,3,1,3,5,5,1,1,3,4,2,4,1,1,1
71,0,3,4,4,4,4,4,2,2,2,1,1,1,4,3,4,3,1,1,2,3,3,1,1,1
71,1,4,3,4,3,3,3,3,2,3,2,1,2,4,3,2,3,3,1,3,3,3,3,4,4
71,2,4,2,3,2,1,3,2,2,3,1,1,1,3,2,2,4,2,2,4,4,3,2,3,3
71,3,3,4,3,4,4,3,1,1,2,1,1,1,4,4,4,2,1,1,3,4,3,1,1,1
71,4,4,2,3,4,4,3,2,2,3,1,1,1,3,4,3,3,1,1,3,4,3,1,1,1
71,5,3,2,3,4,3,3,1,3,3,1,1,1,4,4,3,3,1,1,4,4,3,1,1,1
71,6,3,3,3,3,1,3,2,2,2,1,1,1,4,2,3,2,1,1,3,3,2,3,1,1
71,7,3,2,3,3,2,1,1,2,2,2,1,1,4,4,4,3,1,1,3,4,3,1,1,1
71,8,4,4,4,3,2,2,2,1,1,1,1,1,2,2,1,3,1,1,2,2,2,1,1,1
71,9,4,4,4,4,4,3,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1
71,10,4,3,3,3,2,2,2,1,2,1,1,1,4,3,3,4,1,1,2,3,2,1,2,1
71,11,3,2,3,3,3,2,2,1,2,1,1,1,4,4,3,4,1,1,3,3,3,1,1,1
71,12,4,2,3,4,3,3,1,2,3,1,1,1,4,2,3,2,1,1,3,3,3,1,1,1
72,0,5,4,4,NA,NA,NA,1,1,1,NA,NA,NA,1,1,1,NA,NA,NA,3,3,3,NA,NA,NA
72,1,4,3,4,4,4,4,1,1,1,2,1,1,2,3,1,2,1,1,1,1,1,1,2,2
72,2,5,4,4,4,3,4,1,1,1,2,1,2,2,1,1,2,2,2,1,1,1,2,3,2
72,3,5,4,5,4,3,4,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1
72,4,5,4,5,4,3,3,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1
72,5,5,4,4,NA,NA,NA,1,1,1,NA,NA,NA,2,1,1,NA,NA,NA,1,1,1,NA,NA,NA
72,6,5,4,4,4,4,5,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1
72,7,5,4,4,3,3,3,1,1,1,1,3,1,2,1,1,3,1,1,1,1,1,2,4,1
72,8,NA,NA,NA,3,3,3,NA,NA,NA,3,1,2,NA,NA,NA,3,1,1,NA,NA,NA,2,3,2
72,9,5,4,4,4,4,4,1,1,1,2,1,2,2,1,1,3,3,1,1,1,1,1,2,1
72,10,5,4,4,NA,NA,NA,1,1,1,NA,NA,NA,2,1,1,NA,NA,NA,1,1,1,NA,NA,NA
72,11,NA,NA,NA,4,4,4,NA,NA,NA,2,1,1,NA,NA,NA,3,2,1,NA,NA,NA,2,2,1
72,12,NA,NA,NA,4,4,4,NA,NA,NA,1,1,2,NA,NA,NA,3,2,2,NA,NA,NA,1,1,1
72,13,5,4,4,4,4,3,1,1,1,2,1,2,2,1,1,4,2,2,1,1,1,1,1,1
73,0,5,5,5,4,4,4,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1
73,1,5,5,5,NA,NA,NA,1,1,5,NA,NA,NA,1,1,1,NA,NA,NA,1,1,1,NA,NA,NA
73,2,1,1,1,4,3,3,1,5,5,1,1,1,5,1,5,3,1,3,5,5,5,1,1,1
73,3,NA,NA,NA,5,4,3,NA,NA,NA,1,1,1,NA,NA,NA,3,1,1,NA,NA,NA,1,1,1
73,4,3,3,3,4,3,4,1,1,1,1,1,2,1,5,1,2,1,1,1,1,1,1,3,1
73,5,4,4,3,5,5,5,1,3,4,1,1,1,2,1,1,1,1,2,1,3,4,1,1,1
73,6,4,4,4,4,4,3,1,1,1,1,1,1,2,1,1,3,1,1,1,1,4,1,1,1
73,7,5,5,5,4,5,3,1,1,1,1,1,1,1,1,5,3,1,1,1,1,1,1,1,1
73,8,5,5,5,4,3,4,1,1,1,1,1,1,1,1,5,3,1,1,1,1,1,1,1,1
73,9,NA,NA,NA,5,5,4,NA,NA,NA,1,1,1,NA,NA,NA,2,1,2,NA,NA,NA,1,1,1
73,10,5,5,3,4,4,4,1,1,1,1,1,1,1,1,5,2,1,1,1,1,1,1,1,1
73,11,3,3,3,5,4,5,1,1,1,1,1,1,2,1,5,1,1,1,1,1,1,1,1,1
73,12,NA,NA,NA,3,3,3,NA,NA,NA,1,1,1,NA,NA,NA,3,1,1,NA,NA,NA,2,2,3
74,0,4,4,4,5,5,4,1,1,1,2,4,2,2,3,2,2,3,4,1,1,1,2,2,3
74,1,3,3,4,2,2,2,1,1,1,3,3,4,3,3,3,5,4,5,1,1,1,3,4,4
74,2,4,3,4,4,4,4,1,1,1,2,2,3,3,2,3,2,2,4,1,1,1,3,4,3
74,3,4,4,4,4,4,4,1,1,1,2,2,2,2,3,3,2,2,2,1,1,1,2,2,2
74,4,5,4,4,3,2,3,1,1,4,2,4,3,2,2,2,5,4,5,1,2,2,3,4,3
74,5,5,3,4,5,4,4,1,1,1,2,2,2,3,2,2,2,3,3,1,1,1,2,3,2
74,6,4,4,4,2,2,2,1,1,1,4,4,4,2,3,1,4,5,5,1,1,1,4,4,4
74,7,4,3,5,2,2,2,1,1,1,4,4,4,3,1,2,4,4,4,1,1,1,4,4,4
74,8,4,4,4,3,4,2,1,1,1,3,3,3,2,2,2,4,4,4,1,1,1,3,4,3
74,9,4,3,4,4,4,4,1,1,1,3,2,2,2,2,1,2,2,4,1,1,1,2,2,2
74,10,4,1,4,2,2,2,1,1,1,2,4,4,3,1,3,4,4,4,1,1,1,3,4,4
74,11,3,3,2,2,2,2,3,2,2,4,4,4,5,3,5,4,4,5,3,4,5,4,4,3
74,12,3,2,3,4,3,4,3,2,5,3,4,3,2,3,3,3,4,5,2,2,3,3,2,2
74,13,4,3,5,3,3,3,2,1,3,2,3,3,5,2,2,2,4,4,1,2,1,4,4,2
75,0,5,5,5,4,3,4,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,1,1,1
75,1,5,5,5,5,3,4,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1
75,2,5,5,5,5,5,4,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1
75,3,5,5,5,5,4,4,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1
75,4,5,5,5,NA,NA,NA,1,1,1,NA,NA,NA,1,1,1,NA,NA,NA,1,1,1,NA,NA,NA
75,5,5,5,5,4,3,4,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1
75,6,5,5,5,5,4,4,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
75,7,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75,8,5,5,5,5,4,5,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
75,9,5,5,5,5,4,4,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1
75,10,5,5,5,5,3,4,1,1,2,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1
75,11,5,5,5,5,4,4,1,1,1,1,1,1,2,4,1,2,1,1,1,1,1,1,1,1
75,12,5,5,5,5,3,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1
76,0,3,3,2,4,4,4,3,4,3,1,1,1,3,4,4,2,1,1,3,2,2,2,1,2
76,1,3,2,3,4,4,3,3,4,2,1,2,2,4,3,3,1,2,1,2,3,2,1,2,1
76,2,4,3,3,5,4,4,2,2,2,2,2,1,3,2,3,2,1,1,1,4,3,1,2,1
76,3,4,4,3,5,4,5,2,3,2,1,1,2,3,2,2,2,2,2,3,3,3,1,1,1
76,4,3,3,3,4,4,4,3,4,3,1,1,2,3,2,3,2,1,1,2,3,2,1,2,2
76,5,3,3,3,4,4,4,4,4,3,1,3,2,2,3,3,2,1,1,2,2,2,2,2,2
76,6,4,3,4,4,4,4,2,3,2,2,2,2,3,2,1,2,1,1,1,2,2,2,2,2
76,7,2,2,2,2,2,2,4,5,4,4,2,4,4,2,2,4,4,4,4,4,4,3,4,4
76,8,3,3,3,4,4,4,4,4,4,2,1,1,3,2,2,2,1,1,3,3,3,2,1,2
77,0,5,4,4,2,2,1,1,1,1,5,5,5,2,1,1,4,3,4,1,1,1,3,5,3
77,1,4,4,4,3,3,3,1,1,1,3,3,2,2,1,4,3,2,1,1,2,1,1,2,1
77,2,4,4,4,2,3,2,1,1,1,3,3,4,2,1,3,3,1,2,1,2,1,1,4,1
77,3,4,4,4,3,3,3,1,1,1,2,2,2,2,1,3,3,1,3,1,1,1,1,2,1
77,4,4,4,4,3,2,2,1,1,1,3,4,4,2,1,3,4,3,3,1,1,1,2,4,2
77,5,5,3,4,2,2,2,1,1,1,4,4,5,2,1,2,3,2,3,1,1,1,3,3,3
77,6,4,3,4,3,2,3,1,1,1,2,4,4,3,1,3,3,3,3,1,1,1,3,4,3
77,7,4,3,4,4,3,3,1,1,1,3,3,2,3,1,3,3,2,3,1,1,1,2,2,2
77,8,5,4,4,3,3,3,1,1,1,3,3,3,2,1,3,3,3,3,1,1,1,3,3,3
77,9,4,4,4,4,3,3,1,1,1,2,2,2,2,1,3,3,2,3,1,1,1,1,2,1
77,10,4,3,1,3,4,3,1,1,1,1,3,2,3,1,2,2,1,3,1,1,1,1,3,1
77,11,4,3,4,3,3,2,1,1,1,4,4,3,3,1,3,4,3,3,1,1,1,2,4,2
77,12,4,3,3,2,2,2,1,1,1,3,4,4,3,1,2,3,3,2,1,1,1,3,4,2
78,0,5,5,5,4,4,4,1,1,1,1,1,1,1,1,1,3,2,2,1,1,1,1,1,1
78,1,3,4,4,3,3,4,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1
78,2,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78,3,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78,4,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78,6,NA,NA,NA,4,4,4,NA,NA,NA,1,1,1,NA,NA,NA,2,1,1,NA,NA,NA,1,1,1
78,7,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78,8,5,5,5,4,5,4,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
78,9,5,5,5,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78,10,5,5,5,5,4,5,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
78,11,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
78,12,5,5,5,4,4,4,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
78,13,5,5,5,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79,0,4,5,4,5,5,5,1,1,1,2,1,2,2,2,1,2,2,1,1,1,1,2,2,2
79,1,5,5,4,5,4,4,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1
79,2,5,5,5,5,5,5,1,1,1,1,1,1,1,4,3,1,1,1,1,1,1,1,1,1
79,3,5,4,3,5,5,5,1,1,1,1,1,1,2,3,4,1,2,2,1,2,1,1,2,1
79,4,4,5,4,NA,NA,NA,1,1,1,NA,NA,NA,2,1,1,NA,NA,NA,1,2,1,NA,NA,NA
79,5,NA,NA,NA,5,5,5,NA,NA,NA,1,1,3,NA,NA,NA,3,2,2,NA,NA,NA,1,2,2
79,6,4,4,4,5,5,4,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1
79,7,4,5,3,NA,NA,NA,1,1,1,NA,NA,NA,5,1,3,NA,NA,NA,1,1,1,NA,NA,NA
79,8,5,5,4,4,4,4,1,1,1,1,1,2,1,1,2,2,2,2,1,1,1,1,1,1
79,9,4,4,3,4,3,4,1,1,1,1,1,1,2,1,2,3,1,1,1,1,1,1,1,1
79,10,5,5,4,5,5,4,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1
79,11,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79,12,5,5,5,5,5,4,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1
79,13,5,5,5,5,4,4,1,1,1,1,1,1,1,2,3,3,1,1,1,1,1,1,1,1
80,0,4,4,4,3,4,4,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,2,1,2
80,1,3,3,4,3,3,3,1,1,1,1,1,1,3,1,1,4,1,4,1,1,1,2,1,2
80,2,5,4,4,3,3,3,1,1,1,1,1,5,5,4,1,4,3,4,1,1,1,4,4,3
80,3,5,4,4,2,2,2,1,1,1,2,3,2,2,1,1,4,3,2,1,1,1,1,2,3
80,4,4,4,4,5,5,5,1,1,1,1,1,1,3,3,3,3,1,1,1,1,1,1,1,1
80,5,5,4,4,NA,NA,NA,1,1,1,NA,NA,NA,2,1,1,NA,NA,NA,1,1,1,NA,NA,NA
80,6,NA,NA,NA,5,5,4,NA,NA,NA,1,1,1,NA,NA,NA,4,1,2,NA,NA,NA,3,1,3
80,7,4,4,3,5,4,4,1,1,1,1,1,1,2,1,1,3,2,1,1,1,1,1,3,1
80,8,5,4,4,2,1,2,1,1,1,2,1,3,3,3,2,5,2,4,1,3,1,3,3,3
80,9,4,4,4,4,3,4,1,2,2,1,1,1,2,3,1,5,2,2,1,1,1,2,2,4
80,10,4,4,4,NA,NA,NA,1,1,1,NA,NA,NA,3,1,1,NA,NA,NA,1,1,1,NA,NA,NA
80,11,4,3,4,5,4,4,1,1,1,1,4,1,3,2,2,5,1,1,1,2,1,1,1,1
80,12,4,3,4,3,2,5,1,1,1,3,1,2,3,3,2,4,3,3,1,1,1,3,4,3
80,13,4,4,4,3,3,4,1,1,1,2,2,1,3,1,2,3,2,1,1,4,1,1,2,1
81,0,NA,NA,NA,5,5,5,NA,NA,NA,1,1,1,NA,NA,NA,1,1,1,NA,NA,NA,1,1,1
81,1,NA,NA,NA,5,5,5,NA,NA,NA,1,1,1,NA,NA,NA,1,1,1,NA,NA,NA,1,5,1
81,2,3,2,2,4,4,4,2,2,2,1,1,1,3,2,4,2,1,1,1,2,1,2,2,2
81,3,3,3,2,5,5,5,2,2,1,1,1,1,3,2,3,1,1,1,2,3,1,1,1,1
81,4,2,1,2,5,5,5,2,2,2,1,1,1,4,2,2,1,1,1,2,2,2,1,1,1
81,5,3,4,3,5,5,5,2,2,2,1,1,1,2,2,3,1,1,1,1,2,1,1,1,1
81,6,2,1,2,5,5,5,1,5,4,1,1,1,4,2,4,1,1,1,2,5,5,1,1,1
81,7,2,1,2,NA,NA,NA,2,4,4,NA,NA,NA,4,3,4,NA,NA,NA,4,4,4,NA,NA,NA
81,8,4,2,3,NA,NA,NA,1,1,4,NA,NA,NA,2,1,2,NA,NA,NA,3,4,4,NA,NA,NA
81,9,4,4,3,5,5,5,2,2,2,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1
81,10,3,4,3,5,5,5,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1
81,11,3,3,3,5,5,5,1,1,1,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1
